Store,Date,Weekly_Sales,Holiday_Flag,Temperature,Fuel_Price,CPI,Unemployment
21,08-04-2011,1213910.35,0,76.57,3.006,213.494,8.122
21,15-04-2011,1580314.82,0,68.91,3.151,215.208,8.071
21,22-04-2011,1549528.56,0,79.55,3.1,212.866,7.724
21,29-04-2011,1509985.38,0,71.22,3.197,212.995,8.068
21,06-05-2011,1240942.3,0,62.33,3.168,214.419,8.081
21,13-05-2011,1523772.18,0,67.24,3.286,214.93,7.917
21,20-05-2011,1538112.39,0,62.17,3.239,213.267,8.13
21,27-05-2011,1472379.6,0,61.65,3.075,215.699,7.624
21,03-06-2011,1247476.74,0,54.56,3.244,213.923,7.773
21,10-06-2011,1294225.19,0,52.18,3.079,214.281,7.648
21,17-06-2011,1159947.88,0,56.16,3.081,215.037,8.067
21,24-06-2011,1431740.1,0,53.5,3.111,214.513,7.751
21,01-07-2011,1271517.01,0,35.14,3.009,214.999,7.962
21,08-07-2011,1061744.18,0,44.36,3.205,214.957,8.136
21,15-07-2011,1193999.19,0,45.47,3.093,216.928,8.25
21,22-07-2011,1378272.13,0,40.11,3.252,212.698,7.993
21,29-07-2011,1180006.15,0,44.22,3.05,215.273,7.83
21,05-08-2011,1014995.97,0,26.67,3.218,215.896,8.247
21,12-08-2011,1166992.98,0,25.12,3.082,214.768,7.849
21,19-08-2011,1020456.34,0,30.27,3.277,214.061,7.975
21,26-08-2011,1180892.15,0,19.17,3.1,215.51,8.104
21,02-09-2011,1020704.45,0,16.98,3.115,216.558,8.136
21,09-09-2011,1293718.05,1,12.14,3.134,214.083,8.108
21,16-09-2011,938853.67,0,9.39,3.077,214.438,7.997
21,23-09-2011,1060515.34,0,19.66,3.307,215.799,8.137
21,30-09-2011,1044677.29,0,16.35,3.07,216.765,7.878
21,07-10-2011,921224.72,0,22.44,3.211,216.323,8.053
21,14-10-2011,986986.46,0,5.0,3.437,216.162,7.947
21,21-10-2011,959663.6,0,11.6,3.275,215.81,8.164
21,28-10-2011,1138230.98,0,5.0,3.338,217.696,8.119
21,04-11-2011,1174729.77,0,13.65,3.293,216.044,7.914
21,11-11-2011,958049.99,0,19.6,3.227,214.146,7.912
21,18-11-2011,1111298.14,0,14.14,3.159,217.048,8.062
21,25-11-2011,1200823.96,1,19.38,3.306,216.338,8.212
21,02-12-2011,1553902.08,0,28.03,3.195,216.079,8.352
21,09-12-2011,1412242.21,0,24.57,3.326,215.979,7.946
21,16-12-2011,1498577.34,0,27.47,3.353,216.007,7.928
21,23-12-2011,1495963.71,0,22.36,3.349,216.78,8.193
21,30-12-2011,1401192.95,1,22.22,3.29,214.857,8.045
21,06-01-2012,1312845.94,0,45.12,3.448,213.278,8.13
21,13-01-2012,1340871.54,0,38.55,3.214,215.371,7.723
21,20-01-2012,1060639.49,0,37.75,3.424,216.084,7.886
21,27-01-2012,1388456.09,0,34.26,3.463,216.053,7.935
21,03-02-2012,1337518.56,0,54.36,3.348,217.623,7.852
21,10-02-2012,1617469.07,1,59.98,3.367,217.204,7.827
21,17-02-2012,1428679.12,0,57.11,3.344,216.491,7.361
21,24-02-2012,1352918.71,0,48.73,3.26,215.979,7.491
21,02-03-2012,1438156.61,0,67.79,3.351,215.947,7.686
21,09-03-2012,1333868.55,0,58.01,3.359,215.096,7.979
21,16-03-2012,1404673.48,0,68.71,3.525,217.891,7.621
21,23-03-2012,1445432.33,0,71.59,3.47,217.42,7.468
21,30-03-2012,1358604.7,0,62.02,3.466,217.268,7.943
21,06-04-2012,1439325.49,0,76.58,3.484,217.155,7.613
21,13-04-2012,1587702.25,0,79.89,3.294,217.563,7.971
21,20-04-2012,1531198.7,0,73.63,3.434,217.256,7.746
21,27-04-2012,1393579.64,0,62.26,3.385,217.279,8.034
21,04-05-2012,1323017.08,0,62.07,3.446,216.675,7.711
21,11-05-2012,1535050.98,0,63.81,3.295,217.342,7.91
21,18-05-2012,1401458.4,0,70.28,3.548,217.338,7.422
21,25-05-2012,1585467.54,0,66.54,3.57,217.609,7.749
21,01-06-2012,1305853.96,0,59.24,3.534,217.705,7.762
21,08-06-2012,1131810.97,0,44.15,3.408,216.709,7.84
21,15-06-2012,1236754.06,0,52.39,3.435,217.367,7.841
21,22-06-2012,1441339.81,0,52.13,3.432,216.86,7.74
21,29-06-2012,1254491.98,0,49.94,3.675,216.016,7.941
21,06-07-2012,1186255.4,0,35.45,3.665,217.54,7.734
21,13-07-2012,1251221.23,0,37.09,3.516,214.231,7.354
21,20-07-2012,1000265.63,0,45.91,3.67,216.501,7.764
21,27-07-2012,1211856.37,0,38.24,3.616,217.441,7.659
21,03-08-2012,1101663.03,0,31.41,3.542,217.739,8.004
21,10-08-2012,1110473.04,0,16.82,3.704,218.682,7.257
21,17-08-2012,1139844.12,0,24.89,3.704,217.652,7.733
21,24-08-2012,1121627.2,0,22.67,3.696,216.874,7.603
21,31-08-2012,1036203.84,0,18.31,3.743,217.666,7.865
21,07-09-2012,1159675.94,1,17.58,3.68,218.816,8.056
21,14-09-2012,1107084.74,0,13.09,3.515,217.779,7.808
21,21-09-2012,1128709.61,0,22.22,3.649,217.876,7.457
21,28-09-2012,1088176.05,0,13.24,3.689,217.45,7.915
21,05-10-2012,925547.64,0,14.96,3.672,217.158,7.577
21,12-10-2012,1097988.73,0,10.92,3.487,218.377,6.926
21,19-10-2012,1100991.69,0,4.48,3.538,219.455,7.714
21,26-10-2012,1154114.63,0,4.97,3.73,217.946,7.674
22,05-02-2010,1953775.85,0,49.19,2.544,210.598,8.687
22,12-02-2010,2250352.8,1,51.62,2.423,210.954,8.697
22,19-02-2010,2002238.13,0,54.1,2.737,211.002,8.288
22,26-02-2010,1872354.92,0,57.1,2.508,210.619,8.739
22,05-03-2010,2126195.86,0,58.72,2.619,212.52,8.387
22,12-03-2010,2163794.49,0,60.74,2.663,210.67,8.486
22,19-03-2010,1913322.53,0,66.47,2.476,210.433,8.744
22,26-03-2010,2315818.95,0,69.81,2.612,210.621,8.318
22,02-04-2010,1800988.16,0,87.45,2.602,211.447,8.072
22,09-04-2010,2111517.86,0,65.71,2.589,211.808,8.538
22,16-04-2010,1864594.03,0,73.53,2.572,211.763,8.327
22,23-04-2010,2165346.78,0,60.13,2.566,209.352,8.173
22,30-04-2010,2188051.4,0,70.9,2.635,213.014,8.254
22,07-05-2010,1975530.21,0,61.95,2.694,212.195,8.417
22,14-05-2010,1837034.16,0,67.58,2.706,210.611,8.545
22,21-05-2010,2091691.91,0,61.59,2.691,212.64,8.419
22,28-05-2010,1819795.36,0,60.3,2.614,209.991,8.191
22,04-06-2010,1704057.07,0,55.07,2.936,213.01,7.901
22,11-06-2010,1738915.39,0,48.51,2.524,211.968,8.396
22,18-06-2010,1990804.39,0,53.88,2.722,212.949,8.381
22,25-06-2010,2172080.04,0,54.81,2.599,211.454,8.085
22,02-07-2010,1944536.49,0,32.65,2.829,210.999,8.478
22,09-07-2010,1676250.12,0,45.76,2.629,212.623,8.205
22,16-07-2010,1673199.14,0,40.22,2.815,211.863,8.391
22,23-07-2010,1623579.46,0,34.78,2.701,212.194,8.459
22,30-07-2010,1710641.62,0,50.79,2.554,212.686,8.268
22,06-08-2010,1713202.9,0,24.12,2.834,213.494,8.256
22,13-08-2010,1679708.27,0,18.35,2.748,213.061,7.843
22,20-08-2010,1632654.97,0,24.16,2.894,212.834,8.396
22,27-08-2010,1826748.85,0,28.16,2.823,211.36,8.362
22,03-09-2010,1426820.25,0,18.94,2.803,213.197,8.458
22,10-09-2010,1792836.72,1,16.39,2.603,213.737,8.198
22,17-09-2010,1733047.77,0,11.24,2.796,213.13,8.426
22,24-09-2010,1516816.18,0,14.26,2.634,214.181,7.981
22,01-10-2010,1530948.11,0,7.55,2.834,211.82,7.988
22,08-10-2010,1738701.11,0,6.01,2.968,212.532,8.044
22,15-10-2010,1593166.85,0,12.35,3.105,211.161,8.292
22,22-10-2010,1326340.43,0,10.14,2.797,214.329,8.343
22,29-10-2010,1487059.89,0,5.65,2.717,212.962,8.44
22,05-11-2010,1565772.04,0,12.75,2.769,214.053,8.472
22,12-11-2010,1557806.18,0,21.92,2.812,211.895,8.386
22,19-11-2010,1581471.28,0,11.11,2.874,211.707,7.875
22,26-11-2010,1988806.85,1,16.19,3.006,214.178,8.352
22,03-12-2010,2168220.03,0,27.45,2.866,214.412,8.375
22,10-12-2010,2277031.2,0,19.0,2.721,214.342,8.296
22,17-12-2010,2377464.04,0,29.4,2.81,211.623,8.303
22,24-12-2010,1901865.4,0,26.76,2.751,213.741,7.975
22,31-12-2010,2337208.67,1,24.96,2.916,213.401,8.288
22,07-01-2011,1957167.5,0,40.43,2.885,213.457,8.229
22,14-01-2011,1953437.66,0,41.46,2.996,213.719,8.273
22,21-01-2011,1883469.17,0,49.4,3.054,213.653,8.404
22,28-01-2011,2057072.02,0,36.96,2.99,212.58,8.288
22,04-02-2011,2047867.68,0,59.11,3.086,213.538,8.246
22,11-02-2011,2046664.9,1,53.47,3.035,214.371,8.289
22,18-02-2011,1933513.94,0,61.38,3.012,213.799,8.131
22,25-02-2011,2174329.81,0,50.86,3.086,214.88,8.356
22,04-03-2011,2292008.16,0,66.93,2.834,214.754,8.243
22,11-03-2011,1605607.56,0,71.39,3.013,213.981,8.326
22,18-03-2011,2086682.37,0,67.19,3.095,214.004,8.049
22,25-03-2011,2268819.26,0,72.73,3.045,213.448,8.368
22,01-04-2011,2195605.26,0,65.96,3.313,214.333,8.29
22,08-04-2011,2211127.72,0,66.51,2.988,214.401,7.726
22,15-04-2011,1708987.76,0,60.52,3.035,213.662,8.216
22,22-04-2011,2249189.6,0,61.69,2.974,214.852,8.144
22,29-04-2011,2071615.64,0,70.54,3.032,213.262,8.055
22,06-05-2011,1997334.59,0,55.71,2.978,215.005,8.111
22,13-05-2011,2281425.7,0,62.94,2.892,212.366,8.014
22,20-05-2011,1923834.29,0,66.17,3.169,213.365,8.132
22,27-05-2011,2054584.42,0,62.27,3.141,214.421,7.798
22,03-06-2011,2127655.63,0,51.42,2.956,213.755,8.459
22,10-06-2011,1836527.21,0,44.93,3.081,214.635,7.997
22,17-06-2011,2033979.33,0,58.74,3.194,215.799,8.116
22,24-06-2011,1908416.85,0,53.28,2.942,213.147,7.88
22,01-07-2011,1852477.9,0,33.58,3.02,214.58,8.198
22,08-07-2011,1565028.63,0,35.68,3.138,213.63,7.852
22,15-07-2011,1660280.73,0,42.14,3.105,214.801,8.186
22,22-07-2011,1622667.85,0,42.33,3.332,213.976,7.712
22,29-07-2011,1931137.39,0,41.94,3.308,216.664,8.194
22,05-08-2011,1897670.32,0,27.32,3.239,215.47,7.84
22,12-08-2011,1724804.08,0,31.68,3.089,215.815,8.292
22,19-08-2011,1515343.28,0,23.97,3.31,215.422,7.874
22,26-08-2011,1546021.54,0,10.34,3.364,214.33,8.193
22,02-09-2011,1544950.19,0,14.85,3.245,214.136,8.166
22,09-09-2011,2086094.33,1,16.78,3.345,216.115,7.956
22,16-09-2011,1402088.13,0,13.8,3.209,215.211,7.73
22,23-09-2011,1518472.45,0,11.25,3.099,215.097,8.14
22,30-09-2011,1538750.02,0,15.12,3.149,217.92,8.277
22,07-10-2011,1624731.5,0,11.36,3.099,215.369,7.83
22,14-10-2011,1537533.9,0,5.35,3.399,215.518,7.776
22,21-10-2011,1633761.27,0,13.68,3.285,215.74,8.126
22,28-10-2011,1472973.15,0,14.11,3.206,215.301,7.909
22,04-11-2011,1445928.07,0,14.55,3.266,217.447,7.824
22,11-11-2011,1534808.48,0,17.25,3.274,215.105,8.081
22,18-11-2011,1740367.5,0,21.64,3.172,215.211,7.951
22,25-11-2011,1711183.2,1,10.45,3.304,214.628,8.108
22,02-12-2011,2081806.23,0,28.09,3.367,214.184,7.942
22,09-12-2011,2364157.5,0,27.49,3.213,215.419,8.14
22,16-12-2011,1946639.45,0,20.03,3.48,213.418,7.943
22,23-12-2011,2033044.29,0,26.86,3.274,214.982,7.753
22,30-12-2011,2554656.74,1,25.38,3.397,217.959,7.866
22,06-01-2012,1778274.46,0,45.93,3.288,215.425,8.265
22,13-01-2012,1871022.15,0,41.09,3.173,215.685,8.252
22,20-01-2012,2132588.39,0,39.86,3.473,214.563,7.792
22,27-01-2012,1616359.45,0,39.75,3.328,217.387,8.125
22,03-02-2012,1944009.94,0,57.14,3.542,215.774,7.776
22,10-02-2012,2438505.45,1,58.47,3.224,213.304,7.893
22,17-02-2012,1836422.96,0,53.44,3.306,216.25,8.17
22,24-02-2012,2193132.1,0,57.85,3.251,215.311,8.019
22,02-03-2012,2048312.8,0,70.43,3.195,216.205,7.873
22,09-03-2012,1723178.1,0,56.38,3.27,215.823,7.811
22,16-03-2012,1803746.94,0,68.98,3.391,215.582,7.864
22,23-03-2012,1921782.62,0,65.72,3.22,214.97,7.734
22,30-03-2012,1500503.53,0,67.9,3.398,218.725,7.772
22,06-04-2012,2258858.35,0,59.83,3.314,220.218,7.793
22,13-04-2012,1706285.41,0,75.04,3.307,215.04,7.928
22,20-04-2012,2134084.36,0,74.89,3.422,217.449,7.861
22,27-04-2012,2009479.02,0,70.52,3.461,216.879,7.525
22,04-05-2012,1875419.1,0,76.83,3.498,218.184,7.578
22,11-05-2012,1980567.29,0,59.96,3.333,215.419,7.822
22,18-05-2012,1707461.39,0,70.36,3.436,214.638,7.864
22,25-05-2012,2165532.36,0,67.05,3.39,217.274,7.486
22,01-06-2012,1798837.6,0,55.19,3.466,215.555,8.112
22,08-06-2012,1844161.5,0,56.31,3.405,221.027,7.78
22,15-06-2012,2007888.79,0,58.03,3.575,217.645,7.685
22,22-06-2012,2026933.48,0,54.22,3.497,216.465,7.457
22,29-06-2012,1720787.45,0,58.03,3.63,217.299,7.707
22,06-07-2012,1701447.83,0,39.8,3.569,215.639,7.939
22,13-07-2012,1894982.17,0,39.02,3.593,217.451,8.006
22,20-07-2012,1927177.97,0,39.26,3.221,218.455,7.489
22,27-07-2012,1851616.8,0,42.45,3.513,218.412,7.829
22,03-08-2012,1620688.09,0,16.42,3.571,216.424,7.481
22,10-08-2012,1552124.41,0,32.32,3.603,218.098,7.854
22,17-08-2012,1790768.51,0,17.12,3.391,217.898,7.897
22,24-08-2012,1867475.37,0,20.84,3.702,219.71,7.822
22,31-08-2012,1609523.76,0,29.37,3.544,217.002,7.377
22,07-09-2012,1917835.43,1,12.84,3.579,217.762,7.216
22,14-09-2012,1572685.98,0,18.49,3.637,216.706,7.748
22,21-09-2012,1461293.25,0,16.39,3.755,217.697,7.711
22,28-09-2012,1484031.93,0,18.63,3.67,218.092,7.464
22,05-10-2012,1553180.11,0,0.84,3.564,218.793,7.729
22,12-10-2012,1505160.03,0,17.42,3.664,217.506,7.51
22,19-10-2012,1499039.31,0,7.75,3.729,218.505,7.586
22,26-10-2012,1544813.27,0,13.52,3.734,216.24,7.616
23,05-02-2010,1821333.12,0,59.2,2.505,211.713,8.579
23,12-02-2010,2051319.13,1,50.18,2.399,211.974,8.395
23,19-02-2010,1787469.56,0,62.5,2.472,212.157,8.302
23,26-02-2010,1874620.18,0,49.57,2.492,211.83,8.709
23,05-03-2010,1649155.68,0,67.51,2.855,212.186,8.238
23,12-03-2010,2064344.7,0,67.88,2.459,210.624,8.486
23,19-03-2010,1923738.4,0,64.55,2.479,211.479,8.371
23,26-03-2010,2083275.3,0,59.97,2.516,212.649,8.577
23,02-04-2010,2002894.16,0,60.75,2.545,212.824,8.518
23,09-04-2010,2021640.24,0,68.19,2.571,211.866,8.31
23,16-04-2010,2144682.17,0,70.19,2.536,212.468,8.651
23,23-04-2010,1913567.39,0,73.37,2.702,210.672,8.266
23,30-04-2010,1960966.34,0,72.96,2.573,211.526,8.512
23,07-05-2010,1905651.73,0,67.65,2.589,211.721,8.281
23,14-05-2010,1994767.28,0,63.82,2.61,212.167,8.794
23,21-05-2010,2013106.38,0,57.08,2.702,211.527,8.187
23,28-05-2010,2088315.97,0,66.37,2.915,211.927,8.33
23,04-06-2010,1908582.66,0,55.11,2.594,211.369,8.284
23,11-06-2010,1903293.13,0,61.36,2.78,212.818,8.569
23,18-06-2010,1674718.42,0,50.48,2.678,211.735,8.602
23,25-06-2010,1964289.32,0,50.32,2.717,214.179,8.497
23,02-07-2010,1474725.9,0,34.47,2.8,211.347,8.471
23,09-07-2010,1774554.68,0,38.3,2.528,211.574,8.04
23,16-07-2010,1730117.58,0,40.47,2.687,212.575,8.159
23,23-07-2010,1726131.91,0,39.61,2.961,214.092,8.513
23,30-07-2010,1608900.15,0,42.1,2.857,212.746,8.395
23,06-08-2010,1529961.11,0,21.56,2.756,210.052,8.294
23,13-08-2010,1579160.97,0,29.4,2.889,215.238,8.416
23,20-08-2010,1613221.63,0,22.17,2.662,213.581,8.295
23,27-08-2010,1677601.63,0,25.09,2.771,212.886,8.384
23,03-09-2010,1505177.06,0,7.86,2.859,211.587,8.415
23,10-09-2010,1823065.68,1,13.64,2.796,213.012,8.493
23,17-09-2010,1217422.52,0,18.45,2.665,213.451,7.795
23,24-09-2010,1536118.23,0,19.64,2.655,212.696,8.556
23,01-10-2010,1378678.68,0,11.85,2.828,213.209,8.125
23,08-10-2010,1613167.08,0,10.43,2.857,212.925,7.803
23,15-10-2010,1470104.33,0,14.69,2.813,214.052,8.178
23,22-10-2010,1629799.41,0,0.38,2.859,212.802,8.294
23,29-10-2010,1480049.17,0,9.91,2.788,212.637,7.967
23,05-11-2010,1475779.14,0,16.69,2.873,214.212,8.411
23,12-11-2010,1477773.94,0,16.95,3.084,212.47,8.38
23,19-11-2010,1260124.55,0,19.25,2.787,213.492,8.089
23,26-11-2010,1934048.25,1,21.04,2.823,212.449,8.11
23,03-12-2010,2113191.22,0,31.55,2.878,214.361,7.985
23,10-12-2010,2057757.86,0,22.85,2.944,212.126,8.081
23,17-12-2010,2077895.98,0,25.86,2.754,212.528,8.285
23,24-12-2010,2114404.83,0,28.28,2.919,212.447,8.129
23,31-12-2010,1988608.58,1,19.99,2.787,213.197,8.254
23,07-01-2011,1736875.01,0,38.79,2.985,214.424,7.974
23,14-01-2011,1714933.98,0,44.97,2.994,213.296,7.698
23,21-01-2011,1807694.64,0,47.89,3.016,214.463,8.209
23,28-01-2011,1695759.4,0,41.52,2.759,214.6,8.003
23,04-02-2011,1651664.26,0,58.7,2.892,212.931,8.245
23,11-02-2011,2048683.71,1,54.04,3.08,215.543,7.794
23,18-02-2011,1724563.28,0,61.35,2.927,214.709,8.323
23,25-02-2011,2000720.94,0,57.14,3.016,214.827,7.825
23,04-03-2011,1741574.87,0,69.42,2.887,213.997,8.293
23,11-03-2011,2031265.49,0,61.36,3.002,213.689,8.175
23,18-03-2011,1792096.6,0,67.34,2.999,214.953,8.104
23,25-03-2011,1765069.69,0,71.76,2.758,214.189,8.052
23,01-04-2011,1737037.26,0,71.49,3.079,213.504,7.821
23,08-04-2011,1917135.53,0,79.07,3.226,214.363,7.826
23,15-04-2011,2091394.83,0,59.0,3.065,213.339,7.858
23,22-04-2011,1938889.98,0,69.23,3.12,215.54,8.082
23,29-04-2011,1884632.83,0,75.29,2.979,215.488,7.695
23,06-05-2011,1794161.75,0,66.92,2.946,214.911,8.109
23,13-05-2011,1873717.96,0,62.13,2.979,212.975,8.397
23,20-05-2011,1850195.02,0,59.22,3.054,214.782,7.911
23,27-05-2011,2183778.32,0,72.5,2.95,213.96,7.674
23,03-06-2011,1774157.24,0,58.29,3.095,214.032,7.896
23,10-06-2011,2046601.85,0,57.48,2.994,214.287,8.221
23,17-06-2011,1770909.13,0,57.72,3.034,214.595,8.132
23,24-06-2011,1721642.51,0,58.56,3.027,216.363,8.032
23,01-07-2011,1522533.52,0,42.96,3.035,215.106,8.305
23,08-07-2011,1847505.87,0,45.96,3.004,215.779,7.836
23,15-07-2011,1532545.41,0,37.12,3.098,214.02,7.543
23,22-07-2011,1929212.96,0,31.58,2.929,215.252,8.33
23,29-07-2011,1849095.66,0,34.19,3.122,216.123,7.763
23,05-08-2011,1677271.45,0,31.1,2.972,212.811,7.92
23,12-08-2011,1475288.79,0,17.4,2.963,215.231,8.127
23,19-08-2011,1594795.29,0,22.01,3.229,214.297,7.841
23,26-08-2011,1516383.5,0,26.94,3.144,216.651,8.15
23,02-09-2011,1500087.93,0,7.57,3.299,216.401,7.955
23,09-09-2011,1813249.6,1,17.53,3.36,216.262,8.064
23,16-09-2011,1589127.05,0,19.77,3.227,216.293,7.84
23,23-09-2011,1397547.09,0,10.68,3.099,215.246,7.707
23,30-09-2011,1511514.89,0,15.91,3.228,216.015,8.106
23,07-10-2011,1445624.76,0,5.74,3.326,215.474,7.998
23,14-10-2011,1436197.02,0,17.87,3.114,215.24,8.056
23,21-10-2011,1496022.51,0,7.58,3.042,215.296,8.022
23,28-10-2011,1434766.74,0,9.16,3.251,214.44,8.028
23,04-11-2011,1497572.66,0,14.85,3.245,216.004,8.052
23,11-11-2011,1625981.77,0,4.9,3.294,215.404,7.783
23,18-11-2011,1572206.4,0,9.36,3.185,213.55,8.213
23,25-11-2011,1571998.17,1,12.36,3.328,213.566,8.02
23,02-12-2011,1896089.3,0,33.37,3.337,216.131,7.736
23,09-12-2011,2074899.17,0,27.96,3.217,215.131,8.181
23,16-12-2011,1947272.72,0,19.52,3.355,215.721,7.547
23,23-12-2011,2136348.34,0,19.76,3.326,215.344,7.918
23,30-12-2011,2221434.67,1,36.8,3.498,216.223,7.889
23,06-01-2012,1903001.26,0,31.78,3.105,215.366,8.202
23,13-01-2012,1581954.37,0,40.36,3.38,215.604,7.869
23,20-01-2012,1666826.04,0,36.11,3.395,215.603,7.973
23,27-01-2012,1620500.43,0,47.09,3.389,216.453,7.589
23,03-02-2012,1663313.86,0,54.75,3.372,217.08,7.891
23,10-02-2012,2026560.92,1,57.96,3.321,215.769,7.629
23,17-02-2012,1551692.45,0,52.21,3.483,216.149,7.956
23,24-02-2012,1717018.17,0,58.72,3.431,214.961,7.676
23,02-03-2012,1820694.21,0,64.97,3.33,216.38,7.956
23,09-03-2012,2056072.24,0,67.47,3.418,213.667,7.663
23,16-03-2012,2127973.5,0,61.51,3.293,217.661,7.856
23,23-03-2012,2008444.02,0,63.66,3.52,215.736,7.311
23,30-03-2012,2037752.94,0,68.85,3.467,216.418,8.118
23,06-04-2012,1995469.15,0,74.12,3.445,215.486,7.814
23,13-04-2012,2134826.69,0,80.16,3.46,215.787,7.893
23,20-04-2012,1846066.35,0,78.54,3.423,216.634,7.518
23,27-04-2012,1958367.23,0,72.16,3.281,218.881,7.729
23,04-05-2012,1970104.28,0,67.69,3.58,217.308,7.561
23,11-05-2012,1920301.27,0,71.62,3.377,217.842,7.826
23,18-05-2012,1756489.13,0,62.78,3.444,217.48,7.69
23,25-05-2012,2182534.47,0,60.88,3.495,217.531,7.761
23,01-06-2012,1849459.23,0,46.5,3.538,215.409,7.729
23,08-06-2012,1943373.28,0,54.12,3.305,217.155,7.751
23,15-06-2012,1838738.53,0,47.86,3.644,214.732,7.491
23,22-06-2012,1877656.68,0,56.55,3.651,217.443,7.73
23,29-06-2012,2001761.57,0,43.29,3.399,216.075,7.94
23,06-07-2012,1619313.1,0,49.32,3.59,218.35,7.744
23,13-07-2012,1631373.23,0,34.6,3.416,216.087,7.871
23,20-07-2012,1479371.92,0,36.38,3.331,216.545,7.668
23,27-07-2012,1610251.13,0,53.3,3.399,218.611,7.701
23,03-08-2012,1629997.32,0,23.75,3.568,217.893,7.504
23,10-08-2012,1587573.95,0,23.6,3.434,217.239,7.984
23,17-08-2012,1527049.76,0,25.02,3.527,217.348,7.744
23,24-08-2012,1441038.08,0,27.27,3.599,216.474,7.806
23,31-08-2012,1291043.16,0,20.02,3.564,217.925,7.823
23,07-09-2012,1714464.07,1,17.97,3.641,217.149,7.628
23,14-09-2012,1457492.47,0,-3.43,3.475,219.036,7.555
23,21-09-2012,1489955.2,0,13.44,3.671,217.468,7.611
23,28-09-2012,1450408.46,0,18.25,3.716,217.556,7.577
23,05-10-2012,1560647.72,0,16.68,3.711,217.604,7.327
23,12-10-2012,1477933.38,0,16.1,3.522,217.638,7.825
23,19-10-2012,1510072.12,0,0.03,3.521,218.665,7.7
23,26-10-2012,1446787.51,0,13.9,3.658,218.504,7.536
24,05-02-2010,1503356.83,0,56.57,2.273,212.752,8.521
24,12-02-2010,1639307.25,1,52.94,2.394,211.951,8.433
24,19-02-2010,1343208.54,0,60.44,2.643,213.338,8.481
24,26-02-2010,1422802.67,0,54.06,2.608,212.433,8.157
24,05-03-2010,1608728.0,0,74.03,2.576,212.556,8.524
24,12-03-2010,1462200.1,0,61.93,2.519,211.645,8.119
24,19-03-2010,1633669.19,0,67.25,2.778,212.028,8.55
24,26-03-2010,1627925.12,0,61.16,2.583,214.05,8.409
24,02-04-2010,1561179.25,0,74.82,2.486,212.144,8.429
24,09-04-2010,1665220.76,0,66.23,2.522,211.357,8.38
24,16-04-2010,1471273.66,0,79.09,2.773,212.694,8.199
24,23-04-2010,1586286.12,0,71.05,2.57,212.411,8.544
24,30-04-2010,1406533.82,0,75.13,2.543,212.766,8.261
24,07-05-2010,1531529.92,0,68.64,2.788,212.53,8.379
24,14-05-2010,1503996.55,0,66.66,2.554,210.799,8.359
24,21-05-2010,1477162.99,0,66.04,2.734,211.826,8.488
24,28-05-2010,1468902.82,0,75.1,2.675,214.382,8.445
24,04-06-2010,1466740.95,0,50.5,2.556,211.259,8.174
24,11-06-2010,1658328.39,0,52.37,2.719,213.532,8.332
24,18-06-2010,1167063.04,0,49.12,2.685,211.711,8.537
24,25-06-2010,1268097.72,0,47.78,2.689,213.801,8.395
24,02-07-2010,1478955.85,0,34.01,2.901,211.837,8.136
24,09-07-2010,1336724.44,0,45.06,2.861,211.508,8.02
24,16-07-2010,1413598.95,0,41.68,2.77,213.937,7.978
24,23-07-2010,1258099.75,0,34.52,2.819,211.983,8.162
24,30-07-2010,1390358.79,0,32.77,2.737,211.686,8.482
24,06-08-2010,1162004.01,0,33.44,2.803,213.187,8.58
24,13-08-2010,1365893.22,0,17.56,2.787,211.244,8.791
24,20-08-2010,1309852.64,0,35.82,2.773,213.217,8.208
24,27-08-2010,1368088.4,0,18.92,2.512,211.876,8.009
24,03-09-2010,1006296.52,0,23.1,2.66,214.167,8.465
24,10-09-2010,1312973.45,1,12.07,2.742,213.623,8.029
24,17-09-2010,1131181.54,0,10.59,2.847,212.658,8.168
24,24-09-2010,1137605.13,0,24.2,2.758,211.834,8.392
24,01-10-2010,1138614.35,0,2.92,3.056,212.731,8.174
24,08-10-2010,1135816.64,0,18.65,2.665,213.359,8.667
24,15-10-2010,1093719.33,0,3.82,2.771,213.29,8.516
24,22-10-2010,1253573.92,0,14.13,2.69,211.64,8.153
24,29-10-2010,1069356.19,0,10.34,2.862,213.361,8.472
24,05-11-2010,1069581.19,0,17.46,2.784,215.275,8.065
24,12-11-2010,1050431.29,0,16.77,2.875,213.619,8.27
24,19-11-2010,1189166.25,0,22.09,2.956,214.651,8.119
24,26-11-2010,1162728.04,1,15.01,2.979,214.452,8.264
24,03-12-2010,1398199.78,0,33.9,2.956,212.892,8.281
24,10-12-2010,1722646.64,0,30.28,2.753,213.279,8.249
24,17-12-2010,1601343.28,0,25.53,2.963,213.472,8.194
24,24-12-2010,1558769.88,0,24.05,2.731,212.732,8.249
24,31-12-2010,1784140.95,1,24.22,2.868,212.636,8.101
24,07-01-2011,1174701.93,0,40.03,2.973,213.528,7.969
24,14-01-2011,1360816.92,0,52.99,2.82,213.19,8.278
24,21-01-2011,1289607.15,0,42.6,2.889,213.947,8.187
24,28-01-2011,1435656.89,0,41.23,3.039,213.686,8.172
24,04-02-2011,1490259.19,0,59.81,3.125,212.16,8.331
24,11-02-2011,1692997.21,1,50.57,2.992,214.968,7.984
